id,signal_key,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,size,pnl_r,pnl_pct,exit_reason,confirmations,ai_score
586,39501-short,2026-05-28T10:21:00,2026-05-28T10:26:00,short,73429.26,73389.3785623612,73389.3785623612,0.285943,1.3421141858021388,1.3421141858021388,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",31.76
587,39540-short,2026-05-28T11:00:00,2026-05-28T11:02:00,short,73380.01,73419.71874091189,73419.71874091189,0.251834,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",29.71
588,39591-long,2026-05-28T11:51:00,2026-05-28T12:00:00,long,73486.5,73501.46213682699,73501.46213682699,0.258922,0.6324415642313372,0.6324415642313372,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.0
589,39613-short,2026-05-28T12:13:00,2026-05-28T12:21:00,short,73432.01,73330.5,73361.68971530908,0.290603,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
590,39667-short,2026-05-28T13:07:00,2026-05-28T13:15:00,short,73400.0,73261.28,73299.7088580412,0.204977,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.82
591,39682-short,2026-05-28T13:22:00,2026-05-28T13:25:00,short,73192.43,73030.56,73082.43491587625,0.19887,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",26.47
592,39699-short,2026-05-28T13:39:00,2026-05-28T13:45:00,short,72909.57,72865.33475586584,72865.33475586584,0.109428,0.6904344820701185,0.6904344820701185,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
593,39736-long,2026-05-28T14:16:00,2026-05-28T14:22:00,long,73448.4,73253.61133619715,73253.61133619715,0.051338,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'equal_high_low', 'breaker_block', 'mitigation_block']",68.82
594,39752-short,2026-05-28T14:32:00,2026-05-28T14:50:00,short,72918.61,72870.12905853866,72870.12905853866,0.061943,0.5801846601281524,0.5801846601281524,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
595,39797-short,2026-05-28T15:17:00,2026-05-28T15:22:00,short,72869.74,72781.72442622774,72781.72442622774,0.112314,0.9931215024757166,0.9931215024757166,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",30.0
596,39844-short,2026-05-28T16:04:00,2026-05-28T16:08:00,short,72786.15,72852.44162605522,72852.44162605522,0.150849,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
597,40029-short,2026-05-28T19:09:00,2026-05-28T19:17:00,short,73500.01,73478.70363811143,73478.70363811143,0.232722,0.6975070072027486,0.6975070072027486,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",30.0
598,40098-long,2026-05-28T20:18:00,2026-05-28T20:45:00,long,73541.36,73676.30437642963,73676.30437642963,0.15335,1.620811579420888,1.620811579420888,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",69.41
599,40153-long,2026-05-28T21:13:00,2026-05-28T21:19:00,long,73690.55,73690.55,73690.55,0.273242,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",68.53
600,40200-long,2026-05-28T22:00:00,2026-05-28T22:01:00,long,73890.0,73841.59654274833,73841.59654274833,0.206597,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'liquidity_sweep', 'smart_money_entry', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'equal_high_low', 'breaker_block', 'mitigation_block']",73.82
601,40274-long,2026-05-28T23:14:00,2026-05-28T23:22:00,long,73597.05,73571.55742506437,73571.55742506437,0.392271,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",70.29
602,40337-long,2026-05-29T00:17:00,2026-05-29T00:19:00,long,73822.01,73767.90604884506,73767.90604884506,0.184829,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",72.06
603,40398-short,2026-05-29T01:18:00,2026-05-29T01:28:00,short,73735.68,73625.88,73630.7687207694,0.204486,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",29.41
604,40413-short,2026-05-29T01:33:00,2026-05-29T01:45:00,short,73537.3,73528.29242253627,73528.29242253627,0.206654,0.5116871828067047,0.5116871828067047,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",29.71
605,40483-short,2026-05-29T02:43:00,2026-05-29T02:47:00,short,73340.09,73386.81705097292,73386.81705097292,0.214009,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'fake_breakout']",30.29
606,40537-short,2026-05-29T03:37:00,2026-05-29T03:53:00,short,73344.14,73295.29178623713,73295.29178623713,0.317339,1.4650432774493816,1.4650432774493816,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",31.76
607,40623-long,2026-05-29T05:03:00,2026-05-29T05:11:00,long,73574.0,73611.74550166888,73611.74550166888,0.317898,1.3599766180024937,1.3599766180024937,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",68.53
608,40750-long,2026-05-29T07:10:00,2026-05-29T07:21:00,long,73803.81,73812.07284476713,73812.07284476713,0.412677,0.6045929840246913,0.6045929840246913,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",70.0
609,40801-long,2026-05-29T08:01:00,2026-05-29T08:06:00,long,73701.76,73644.74825458464,73644.74825458464,0.175402,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",68.53
610,40821-long,2026-05-29T08:21:00,2026-05-29T08:24:00,long,73778.05,73784.37598722475,73784.37598722475,0.225917,0.4857488866163645,0.4857488866163645,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",75.0
611,40869-long,2026-05-29T09:09:00,2026-05-29T09:12:00,long,73755.99,73852.69,73819.04091751433,0.274865,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.0
612,40885-long,2026-05-29T09:25:00,2026-05-29T09:27:00,long,73895.48,73859.49823464747,73859.49823464747,0.277919,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'equal_high_low', 'inducement', 'breaker_block', 'mitigation_block']",71.76
613,40974-long,2026-05-29T10:54:00,2026-05-29T10:59:00,long,73654.0,73665.85335032895,73665.85335032895,0.390427,0.677672395396302,0.677672395396302,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.41
614,41001-long,2026-05-29T11:21:00,2026-05-29T11:23:00,long,73688.0,73667.20754329734,73667.20754329734,0.480944,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'rvol', 'inducement', 'breaker_block', 'mitigation_block']",68.24
615,41017-short,2026-05-29T11:37:00,2026-05-29T11:52:00,short,73517.38,73350.01,73384.62911341035,0.287019,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",31.47
616,41045-short,2026-05-29T12:05:00,2026-05-29T12:15:00,short,73389.13,73389.13,73389.13,0.228698,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",29.41
617,41063-short,2026-05-29T12:23:00,2026-05-29T12:37:00,short,73318.65,73283.76663833545,73283.76663833545,0.263074,1.27530747449301,1.27530747449301,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",29.41
618,41081-short,2026-05-29T12:41:00,2026-05-29T12:48:00,short,73270.01,73268.54060858754,73268.54060858754,0.237999,0.4209827967489273,0.4209827967489273,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
619,41104-short,2026-05-29T13:04:00,2026-05-29T13:12:00,short,73242.31,73107.89,73144.90445340444,0.227428,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
620,41119-short,2026-05-29T13:19:00,2026-05-29T13:25:00,short,73111.92,72989.8,73025.96691542104,0.237864,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",26.47
621,41153-short,2026-05-29T13:53:00,2026-05-29T13:56:00,short,73093.32,73190.87695267136,73190.87695267136,0.102504,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",28.53
622,41171-short,2026-05-29T14:11:00,2026-05-29T14:15:00,short,72971.72,73067.07973511264,73067.07973511264,0.104866,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
623,41186-short,2026-05-29T14:26:00,2026-05-29T14:28:00,short,72561.68,72668.4567792854,72668.4567792854,0.093653,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",27.94
624,41784-short,2026-05-30T00:24:00,2026-05-30T00:25:00,short,73469.89,73500.64857468808,73500.64857468808,0.325113,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.18
625,41880-long,2026-05-30T02:00:00,2026-05-30T02:06:00,long,73681.18,73689.87930289311,73689.87930289311,0.514317,0.6684519968488927,0.6684519968488927,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",71.18
626,41913-long,2026-05-30T02:33:00,2026-05-30T02:40:00,long,73702.18,73702.18,73702.18,0.544948,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",74.12
627,41931-long,2026-05-30T02:51:00,2026-05-30T02:59:00,long,73729.0,73786.69,73772.25530925267,0.591224,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",74.41
628,41964-short,2026-05-30T03:24:00,2026-05-30T03:30:00,short,73700.34,73639.86,73656.56352777463,0.504416,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.18
629,42005-short,2026-05-30T04:05:00,2026-05-30T04:08:00,short,73484.0,73400.42,73421.60816150562,0.475404,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
630,42026-short,2026-05-30T04:26:00,2026-05-30T04:28:00,short,73349.86,73349.86,73349.86,0.298151,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.59
631,42128-short,2026-05-30T06:08:00,2026-05-30T06:19:00,short,73533.8,73555.11202726864,73555.11202726864,0.469219,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",28.53
632,42152-long,2026-05-30T06:32:00,2026-05-30T06:36:00,long,73658.0,73708.75,73693.4033071984,0.586432,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",68.53
633,42175-short,2026-05-30T06:55:00,2026-05-30T07:11:00,short,73590.01,73548.60760045779,73548.60760045779,0.450536,1.5595978136789688,1.5595978136789688,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",28.24
634,42258-short,2026-05-30T08:18:00,2026-05-30T08:22:00,short,73514.01,73529.58158279929,73529.58158279929,0.642195,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",30.0
635,42280-short,2026-05-30T08:40:00,2026-05-30T08:48:00,short,73519.61,73515.30854864643,73515.30854864643,1.120499,0.6891862596817544,0.6891862596817544,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
636,42344-long,2026-05-30T09:44:00,2026-05-30T09:51:00,long,73572.0,73591.57491923834,73591.57491923834,0.980509,1.5758015126232583,1.5758015126232583,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",68.53
637,42360-long,2026-05-30T10:00:00,2026-05-30T10:01:00,long,73624.0,73611.8513942484,73611.8513942484,0.82314,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
638,42376-long,2026-05-30T10:16:00,2026-05-30T10:20:00,long,73646.63,73646.63,73646.63,0.782918,1.0,1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
639,42404-long,2026-05-30T10:44:00,2026-05-30T10:53:00,long,73641.16,73649.2024123403,73649.2024123403,0.673889,0.725181648781505,0.725181648781505,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",71.47
640,42459-long,2026-05-30T11:39:00,2026-05-30T11:46:00,long,73616.0,73627.19014667359,73627.19014667359,0.979332,1.0575321805338627,1.0575321805338627,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",69.71
641,42499-long,2026-05-30T12:19:00,2026-05-30T12:20:00,long,73638.68,73665.67,73657.92612661053,1.367949,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.88
642,42537-long,2026-05-30T12:57:00,2026-05-30T13:04:00,long,73698.17,73725.27527788994,73725.27527788994,0.663122,1.5392233351507405,1.5392233351507405,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",72.35
643,42552-long,2026-05-30T13:12:00,2026-05-30T13:14:00,long,73781.4,73768.1064938764,73768.1064938764,0.752247,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",71.18
644,42586-long,2026-05-30T13:46:00,2026-05-30T13:49:00,long,73770.85,73751.85503272053,73751.85503272053,0.526455,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.41
645,42601-long,2026-05-30T14:01:00,2026-05-30T14:04:00,long,73843.99,73905.99,73888.41385763997,0.522109,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",75.0
